user_pseudo_id,event_name,event_timestamp
2178203.3352098398,page_view,1605451394644008
2178203.3352098398,page_view,1605453689152701
2178203.3352098398,page_view,1605453641459330
2178203.3352098398,page_view,1605453436594477
2178203.3352098398,view_item,1605453689152701
2178203.3352098398,page_view,1605450963743264
2178203.3352098398,page_view,1605453444267114
2178203.3352098398,page_view,1605451114106638
2178203.3352098398,page_view,1605453727953991
2178203.3352098398,page_view,1605451417363952
2178203.3352098398,page_view,1605453822591866
2178203.3352098398,page_view,1605452698267406
2178203.3352098398,view_item,1605451236993091
2178203.3352098398,page_view,1605453592226670
2178203.3352098398,page_view,1605453199865337
2178203.3352098398,page_view,1605451539018152
2178203.3352098398,page_view,1605451090255945
2189292.0651319386,page_view,1605445178552751
2189960.6916096038,page_view,1605447848520423
2189960.6916096038,page_view,1605447894349525
2189960.6916096038,page_view,1605447939181804
2189960.6916096038,page_view,1605447906504390
2189960.6916096038,page_view,1605447781898275
2189960.6916096038,page_view,1605447864314669
2189960.6916096038,page_view,1605447810011458
2201472.4599875364,page_view,1605429867736050
2206779.8651702338,page_view,1605482322264127
2206779.8651702338,page_view,1605480442771762
2206779.8651702338,page_view,1605480289445260
2206779.8651702338,page_view,1605482283273764
2206779.8651702338,page_view,1605480203440036
2206779.8651702338,page_view,1605480277620473
2206779.8651702338,page_view,1605482386373183
2206779.8651702338,page_view,1605480378189851
2206779.8651702338,page_view,1605482401013041
2206779.8651702338,page_view,1605482400136591
2206779.8651702338,page_view,1605480282828664
2207886.1171485395,page_view,1605449050287488
2209752.6406261835,page_view,1605404385189325
2209752.6406261835,page_view,1605404439034169
2209752.6406261835,page_view,1605404473459263
2209752.6406261835,page_view,1605404419352526
2209752.6406261835,page_view,1605404357594865
2209752.6406261835,page_view,1605404454053704
2213964.4175766870,page_view,1605440446261447
2241251.1507171739,page_view,1605424422572273
2251966.0887719058,page_view,1605464191661174
2252988.6731618402,page_view,1605455567502925
2252988.6731618402,page_view,1605455587094302
2252988.6731618402,page_view,1605455937629899
2252988.6731618402,page_view,1605455700224680
2252988.6731618402,page_view,1605455784407399
2252988.6731618402,view_item,1605455700224680
2252988.6731618402,page_view,1605455667958218
2252988.6731618402,page_view,1605455768758508
2252988.6731618402,page_view,1605455725731518
2252988.6731618402,view_item,1605455706323056
2252988.6731618402,page_view,1605455706323056
2252988.6731618402,page_view,1605455675614834
2280654.4986300131,page_view,1605402785851564
2280654.4986300131,page_view,1605402762237049
2287844.3243079032,page_view,1605471071574439
2310041.3808628315,page_view,1605408057664314
2310662.4862993088,page_view,1605484230103107
2312968.6745975817,page_view,1605441061528445
2312968.6745975817,page_view,1605441121718659
2331466.2160952173,page_view,1605449091723859
2331466.2160952173,page_view,1605449071688466
2334916.8359690629,page_view,1605472647894783
2335415.1008887573,page_view,1605423935686174
2340580.4936348828,page_view,1605474002844633
2342957.9635959151,page_view,1605484208949236
2342957.9635959151,page_view,1605484083319306
2342957.9635959151,page_view,1605483905169283
2342957.9635959151,page_view,1605484462103402
2342957.9635959151,page_view,1605484386766296
2355527.4071172453,page_view,1605422101752795
2359029.0252167799,page_view,1605451564073061
2360558.7832917010,page_view,1605450452801642
2379986.8167951887,page_view,1605462227115783
2379986.8167951887,page_view,1605462214728620
2402576.2075653416,page_view,1605470204059608
2428181.1504909052,page_view,1605403537292444
2430332.1942313257,page_view,1605434954172358
2431638.9197473712,page_view,1605415783281548
2439786.3293578445,page_view,1605455442749125
2439786.3293578445,page_view,1605455546594383
2477860.7304867602,page_view,1605401959790530
2499955.3683311793,page_view,1605405879342634
2514943.0240026823,page_view,1605451636425234
2514943.0240026823,page_view,1605453921153255
2514943.0240026823,page_view,1605450315676003
2514943.0240026823,page_view,1605450335809401
2514943.0240026823,page_view,1605454267189740
2514943.0240026823,page_view,1605454259479215
2514943.0240026823,page_view,1605454278581776
2514943.0240026823,page_view,1605454264588168
2514943.0240026823,page_view,1605450279486107
2514943.0240026823,page_view,1605450322670648
2514943.0240026823,page_view,1605454272548632
2514943.0240026823,page_view,1605453915047989
2514943.0240026823,page_view,1605454251707433
2514943.0240026823,page_view,1605453883507795
2514943.0240026823,page_view,1605450345921576
2514943.0240026823,page_view,1605453848208542
2514943.0240026823,page_view,1605453822127040
2514943.0240026823,page_view,1605451637625898
2514943.0240026823,page_view,1605450378888877
2514943.0240026823,page_view,1605454194067283
2514943.0240026823,page_view,1605453835132686
2514943.0240026823,page_view,1605454211786913
2514943.0240026823,page_view,1605455251988228
2514943.0240026823,page_view,1605453905981222
2514943.0240026823,page_view,1605450329371132
2514943.0240026823,page_view,1605450387284438
2514943.0240026823,page_view,1605453815276945
2514943.0240026823,page_view,1605451631916766
2514943.0240026823,page_view,1605454284980728
2516467.4782456424,page_view,1605474742452460
2516467.4782456424,page_view,1605474711410787
2517881.5335715909,page_view,1605479125696245
2522242.8675320178,view_item,1605466558728270
2522242.8675320178,page_view,1605466553679743
2522242.8675320178,page_view,1605466567958557
